"B1_Bayes" "B2_Bayes" "B3_Bayes" "SD1_Bayes" "SD2_Bayes" "SD3_Bayes" "CI1_Bayes" "CI2_Bayes" "CI3_Bayes" "N1" "N2" "N3" "B1_SeBR" "B2_SeBR" "B3_SeBR" "SD1_SeBRs" "SD2_SeBR" "SD3_SeBR" "CI1_SeBR" "CI2_SeBR" "CI3_SeBR" "IMSEBuLTM" "IMSESeBR" "MAEBuLTM" "MAEBuLTM2" "MAESeBR"
0.647608394178743 0.599536028011373 0.440156985445885 0.0836224025368075 0.110439846449098 0.0907685977091887 1 1 1 1119 796 1522 0.539704328864112 0.500345272494125 0.385543617373726 0.109782930765815 0.132132380829493 0.102742302791971 1 1 1 0.00602157397273047 0.00541442389190711 0.916076225831501 1.67069873805128 0.960406412152459
0.546730755193337 0.390033917205227 0.717571568235477 0.0793969037594556 0.149062435439045 0.0743982921558445 1 1 1 555 1459 523 0.470042953348514 0.367131862220002 0.669688600421488 0.104028684048824 0.129763497810313 0.112179804450927 1 1 1 0.00360788780175452 0.00594563237045745 1.03490893160822 1.79173231458888 1.02330892166506
0.524815014354528 0.765946157664623 0.344533053526336 0.083485753233364 0.0750071302631254 0.0812497266216264 1 0 0 523 899 865 0.450090987785206 0.646380888871571 0.209103615930592 0.104108139205635 0.139838495188433 0.114646960913317 1 1 1 0.00363392785937177 0.00509700005133079 0.997313207646011 1.91493983190229 1.05032514519235
0.58167027086272 0.506689944415144 0.605403084247416 0.0921810230440737 0.142167029492258 0.0985540559768463 1 1 1 1210 1257 1147 0.479100116898446 0.323282912328197 0.610103956913301 0.112203952085917 0.135950324636095 0.114442766055828 1 1 1 0.00396732937574092 0.00442070674672671 0.741530673420833 1.36104154231852 0.713907206287642
0.519649886498234 0.363470778930912 0.754711572592325 0.0815710703678156 0.132706758089268 0.0632896119593924 1 1 0 332 517 282 0.375887525166294 0.313071032981004 0.624969952864989 0.112211561731129 0.137149616181464 0.11632335633994 1 1 1 0.00367822940829194 0.00524093702445952 0.590143525783639 1.4076346184366 0.61701366817739
0.697723275657226 0.351397630401966 0.57611875781382 0.0873052746628158 0.199312432772778 0.102254129003564 1 1 1 794 1090 1094 0.620546272300107 0.244671908892126 0.505372923186609 0.11095371831608 0.140659791770991 0.112204269295022 1 1 1 0.00314356966914135 0.0050851899095741 0.793895813912952 1.49933664855296 0.882418210906287
0.66040941629416 0.612071370249276 0.408125773577385 0.0809344874290438 0.0948415077037157 0.0843905057408668 1 1 1 921 832 400 0.328733250529177 0.524833434784027 0.304640432983558 0.118420910648691 0.141846780815579 0.111921035618995 1 1 1 0.00381007167449817 0.00580455545198852 0.81225040507383 2.09928123852264 0.894102394519116
0.686499191850059 0.460648961420588 0.537852090554614 0.0827735090551953 0.126083475820341 0.0670435438688547 1 1 1 1183 1893 1303 0.435207215731676 0.519574454514208 0.30972202453851 0.11601926880696 0.139504085099214 0.101243589474105 1 1 1 0.00339916186962043 0.00492232176831683 0.748429612000498 1.59278023653815 0.768208822399018
0.567070524372021 0.580472489167548 0.557903122794693 0.095698155511608 0.113881890455362 0.0900397242080435 1 1 1 1459 1722 1425 0.551019293564114 0.546089578951389 0.462313596165389 0.104292886285669 0.12250042757267 0.0959891079482147 1 1 1 0.00456849822119974 0.00534823246832282 0.918662304109719 1.76132114395932 0.926391478340975
0.683775193081521 0.418576877098372 0.582399373747232 0.0632228602457208 0.0999060123983258 0.0638907384893102 1 1 1 694 1297 681 0.47809456834625 0.39022619520099 0.427598579279855 0.109548540695335 0.12818824123513 0.101607235716817 1 1 1 0.00397308827170638 0.00415309890137402 0.865747028543071 1.17322282254527 0.799441434388597
0.62961850415931 0.443698758080445 0.617289640950751 0.0783633242551762 0.110049313354083 0.0861406203950219 1 1 1 853 1571 880 0.463646887906989 0.271122728428035 0.521539547387223 0.110274553264408 0.150259947297507 0.124679995256766 1 1 1 0.00530439628011635 0.00502653474217143 0.750450310185092 1.23249029144042 0.733723126721537
0.512867668624178 0.580610284755017 0.618269144520564 0.0737834556386911 0.0877806348400682 0.0667583702702674 1 1 1 1436 1277 1110 0.422325359705511 0.562523963746828 0.486978707273736 0.105161578001031 0.131991036373701 0.120518415114226 1 1 1 0.00304670876094639 0.00494471157989121 0.866138569132584 1.07841516306157 1.0344427643201
0.590227969332283 0.463927889601006 0.623782812723772 0.104584452745475 0.15508651301323 0.110990778516915 1 1 1 1097 1970 1396 0.513508950499482 0.391078970139358 0.505912286488045 0.117438443706675 0.145167066991228 0.114795121255369 1 1 1 0.00558043215378274 0.00499501669242646 0.991351426877453 1.02300265071473 0.983296884677662
0.513306647211505 0.574934850716585 0.626011724634617 0.0625123670011986 0.0812821691643396 0.0597030710161242 1 1 1 745 1175 630 0.300951830364674 0.677656168736541 0.431399062894528 0.108835253072592 0.145972570646034 0.112560934917381 1 1 1 0.00279003971505179 0.00541337307958013 1.17135638486901 1.40153894252516 0.97349640394051
0.69615964602101 0.500101395339051 0.495637684143414 0.0663261799009276 0.0961345043505297 0.0772497556906961 1 1 1 409 805 554 0.479432068431961 0.501805153697645 0.413817788546338 0.11903850150687 0.128915235075963 0.115921690952877 1 1 1 0.00460740207640778 0.00581585272821914 1.10065271082109 1.80204845170627 1.12857288162455
0.522538859771821 0.640504440598317 0.513785708786944 0.132691857937849 0.15233039904159 0.109238059171855 1 1 1 1642 1547 1475 0.508137214250508 0.330647168512189 0.44356004521188 0.119292335669331 0.135524061643466 0.110929878959145 1 1 1 0.0025596012249574 0.00481481527091214 0.975766523603559 1.80532732413536 1.0087262517036
0.424308343633535 0.740100207070062 0.50205126610172 0.089183184372907 0.0716172354460746 0.0841487454195443 1 0 1 880 590 623 0.663472886454146 0.53579629076619 0.462755348083737 0.1147478440071 0.136659849134965 0.108154602694456 1 1 1 0.0035653553115035 0.00591954666696189 1.02923795655043 1.77279897980384 1.0050693536425
0.678927106845281 0.401771202078328 0.60158075788341 0.0653749004492531 0.0822432934213403 0.0685899059420934 1 0 1 1160 1495 1167 0.441109181818497 0.437942893421341 0.358583711374028 0.10796932065467 0.137425246968995 0.111432912603729 1 1 1 0.00310521847677199 0.00540293946336959 0.652617857088445 1.67835522319833 0.810232645679426
0.562045525630568 0.455400910510592 0.668874958905914 0.0960252534162564 0.117404695467931 0.0795219936661736 1 1 1 997 1450 1062 0.485673940822434 0.239104907447895 0.700005118981082 0.102310530615859 0.133179964238599 0.113411663181876 1 1 1 0.00279789777038622 0.0048973004861702 0.872048513958708 1.89400779981417 0.725287877244891
0.530479278483395 0.593912470306349 0.580423802435 0.0864338971128671 0.122934017726906 0.0799473250844797 1 1 1 1301 2124 1115 0.576706804779253 0.289425720065587 0.434971549975012 0.108029988868126 0.150288745904223 0.117168607466311 1 1 1 0.0027712314340013 0.00573153262382864 0.837984469547993 1.17510790273164 0.89419186911494
0.63080739385702 0.650965856008355 0.381843901356246 0.103523633155826 0.11362595528303 0.0943443323218019 1 1 0 487 798 832 0.56904142072987 0.339090730822317 0.364873031364567 0.113285512175283 0.140593171530999 0.120486367014094 1 1 1 0.00256350731553738 0.00486259116504673 0.776181714872845 1.59575313827857 0.773241546532542
0.346231870231135 0.796940747808766 0.46873961946175 0.0955416099889908 0.0773443909242778 0.100936000643683 0 0 1 928 949 1013 0.135376141438623 0.690854162541664 0.640274294731896 0.11976426273441 0.156494112262029 0.110441914620758 1 1 1 0.00375915218311277 0.00659845550397973 0.955724571092698 1.55901779665839 0.937479964481921
0.371128594967456 0.784920621918398 0.473914545953417 0.0940358086724449 0.074128901941917 0.0850632258831188 0 0 1 2242 1474 1947 0.181857288156437 0.580320705985452 0.42959361232802 0.116178499879355 0.14386573962308 0.109333223316424 1 1 1 0.00422420643389158 0.00531679450904047 0.821502422462058 1.19669054128786 0.7835793557057
0.470392472490171 0.544171217722569 0.671081964377394 0.101695191270164 0.113379741704437 0.0952302125149414 1 1 1 1192 933 487 0.492252323115245 0.376504424791556 0.558494582757062 0.10660847864617 0.126752897532447 0.101364221062698 1 1 1 0.00296382679137589 0.00441500239198901 0.742145109916794 2.08476396331475 0.864482277746369
0.218314974347284 0.772832313482937 0.565573349162735 0.117711023818524 0.0982469290281879 0.108148189217778 0 1 1 2123 1387 1284 0.283211602653381 0.599987654735647 0.311056343421358 0.114540623864134 0.146947163487528 0.115148552149839 1 1 1 0.00433034662509472 0.00472571367313653 0.948344703224763 2.30652327838149 1.02951225035376
0.517463712842139 0.583553479948569 0.600525583711545 0.0947381347619741 0.111603705469866 0.0981974151648992 1 1 1 688 938 611 0.334112219696877 0.517650110004691 0.441784544196707 0.111395360990545 0.130409800655118 0.101246602687695 1 1 1 0.00323189191009441 0.00626102335794345 0.68152092678616 1.96635972649628 0.690815686309963
0.570522072555051 0.671222302835173 0.431729064928562 0.098462851175863 0.121780076297853 0.114277187155363 1 1 1 767 487 783 0.514138607824949 0.563322519613494 0.257420807959205 0.124516050607552 0.141947569914173 0.108461063809769 1 1 1 0.00376186116737645 0.00466709551410698 0.680293483720872 1.82196005694985 0.901536282446588
0.435522694965985 0.669124941574604 0.573287994633909 0.0981593624489409 0.10573742891323 0.114566534905378 1 1 1 1161 474 1130 0.277185377122396 0.431534942549513 0.61027137786477 0.115840381978027 0.133889632124089 0.103630815477341 1 1 1 0.00278543365254245 0.00490776500664188 0.997624103162806 2.38647421765424 1.06373823342863
0.62893687640406 0.499133894150056 0.575311930800652 0.0708171478576146 0.112330048290205 0.0818102488372522 1 1 1 453 566 448 0.311210024243085 0.525123680682653 0.388137521386485 0.110712382259776 0.148874930223619 0.118277089591365 1 1 1 0.00342071312681251 0.00497100804057527 0.860191788752085 1.73947511465567 0.916815814541713
0.584572190076148 0.452641410638727 0.644089193565904 0.101283608541245 0.148049662179626 0.079829720841213 1 1 1 1535 2067 1254 0.455583041510717 0.521644639192132 0.416438626613868 0.107566128321053 0.135744487708957 0.113598001553311 1 1 1 0.00327974104170572 0.00459220947627299 1.10994932349178 1.23434367392395 1.12066321037688
0.607838402076853 0.463486253560499 0.624012832738616 0.0685988173742919 0.122384990891768 0.0815086034842592 1 1 1 477 319 365 0.359380195495876 0.505118189706745 0.396430939651054 0.11376380570054 0.144406198021639 0.111854926484209 1 1 1 0.0042244289244642 0.00616392704118398 1.03793690614324 1.57596524106741 0.996427418764869
0.551143625788538 0.645519114102761 0.508297793270759 0.0853175282519487 0.0919505601741062 0.0738270980061441 1 1 1 583 133 210 0.45286417042101 0.350898848547196 0.487432438627959 0.111226272379971 0.146683431684051 0.117285297914434 1 1 1 0.00274248068167334 0.00545564317950425 0.695171962418778 1.38024730662761 0.73170102635781
0.41306923434218 0.74182722901762 0.501990622456974 0.10169395577197 0.092427139065579 0.090520261850516 1 1 1 381 915 854 0.347091042623652 0.559948743245543 0.327348500035447 0.106988142008208 0.147941458501236 0.124482993606917 1 1 1 0.00319658271340268 0.00470712038748094 0.931920139773069 1.36948011572953 0.929563850707236
0.594521244795236 0.496166028454764 0.615443338169795 0.0720350346986706 0.108380617025796 0.0682880259690773 1 1 1 941 1065 902 0.465363669263741 0.426543819343001 0.412341369100652 0.11535304328738 0.147684449658613 0.109472026146072 1 1 1 0.0031801955062195 0.00481872065022886 0.562973179563091 1.83500661872248 0.680548988881431
0.560321223199244 0.653370429134509 0.481960085768892 0.092986053114654 0.105178735916943 0.0846134116337506 1 1 1 853 1016 923 0.47190057139694 0.479441016425139 0.408356297151461 0.116447444204912 0.140567146580781 0.113606356786685 1 1 1 0.00311614941527986 0.00555175722719634 1.04756594956698 1.6488252780796 1.1154738514842
0.617817883488162 0.596913412760942 0.468124996399247 0.088928858645551 0.137724855777283 0.126446299834198 1 1 1 783 1275 472 0.54306842183922 0.406441469297436 0.418795344213584 0.117048922008992 0.138462713218923 0.102062174333368 1 1 1 0.00246401852180588 0.00490365001989419 0.879367500031076 2.32935529143107 0.894504685590116
0.405682058900618 0.692340064995666 0.582392689147416 0.0735502907692174 0.0801279872453041 0.0712751364400289 0 1 1 674 312 606 0.406514743406269 0.605960556269283 0.472235943667988 0.10583054404612 0.141112587472272 0.112494640379512 1 1 1 0.00394158811479767 0.00445302814000743 0.864528482698518 1.86793149891772 0.865688929187581
